Time,Half,XPos,YPos
1972.8,First Half,-1013,-1043
1972.9,First Half,-1016,-1041
1973.0,First Half,-1019,-1037
1973.1,First Half,-1021,-1031
1973.2,First Half,-1024,-1025
1973.3,First Half,-1025,-1019
1973.4,First Half,-1027,-1013
1973.5,First Half,-1028,-1006
1973.6,First Half,-1029,-1000
1973.7,First Half,-1030,-995
1973.8,First Half,-1031,-991
1973.9,First Half,-1031,-987
1974.0,First Half,-1032,-984
1974.1,First Half,-1032,-982
1974.2,First Half,-1032,-981
1974.3,First Half,-1031,-980
1974.4,First Half,-1030,-980
1974.5,First Half,-1028,-980
1974.6,First Half,-1025,-980
1974.7,First Half,-1022,-982
1974.8,First Half,-1018,-983
1974.9,First Half,-1014,-985
1975.0,First Half,-1010,-987
1975.1,First Half,-1005,-989
1975.2,First Half,-1000,-991
1975.3,First Half,-995,-993
1975.4,First Half,-990,-994
1975.5,First Half,-985,-995
1975.6,First Half,-981,-996
1975.7,First Half,-978,-997
1975.8,First Half,-976,-997
1975.9,First Half,-975,-997
1976.0,First Half,-974,-997
1976.1,First Half,-974,-996
1976.2,First Half,-974,-994
1976.3,First Half,-976,-992
1976.4,First Half,-977,-990
1976.5,First Half,-978,-988
1976.6,First Half,-979,-986
1976.7,First Half,-980,-985
1976.8,First Half,-981,-984
1976.9,First Half,-981,-983
1977.0,First Half,-982,-982
1977.1,First Half,-982,-982
1977.2,First Half,-982,-981
1977.3,First Half,-982,-981
1977.4,First Half,-982,-981
1977.5,First Half,-982,-980
1977.6,First Half,-982,-979
1977.7,First Half,-982,-978
1977.8,First Half,-981,-976
1977.9,First Half,-980,-973
1978.0,First Half,-979,-970
1978.1,First Half,-977,-966
1978.2,First Half,-975,-962
1978.3,First Half,-972,-958
1978.4,First Half,-970,-954
1978.5,First Half,-967,-951
1978.6,First Half,-965,-948
1978.7,First Half,-964,-946
1978.8,First Half,-963,-945
1978.9,First Half,-962,-943
1979.0,First Half,-961,-942
1979.1,First Half,-961,-942
1979.2,First Half,-960,-941
1979.3,First Half,-965,-938
1979.4,First Half,-976,-931
1979.5,First Half,-989,-924
1979.6,First Half,-1004,-918
1979.7,First Half,-1022,-911
1979.8,First Half,-1043,-903
1979.9,First Half,-1061,-899
1980.0,First Half,-1075,-898
1980.1,First Half,-1089,-898
1980.2,First Half,-1104,-898
1980.3,First Half,-1118,-899
1980.4,First Half,-1131,-901
1980.5,First Half,-1144,-903
1980.6,First Half,-1157,-905
1980.7,First Half,-1170,-908
1980.8,First Half,-1183,-911
1980.9,First Half,-1195,-914
1981.0,First Half,-1208,-917
1981.1,First Half,-1220,-921
1981.2,First Half,-1232,-924
1981.3,First Half,-1243,-927
1981.4,First Half,-1253,-930
1981.5,First Half,-1261,-933
1981.6,First Half,-1269,-935
1981.7,First Half,-1276,-937
1981.8,First Half,-1282,-940
1981.9,First Half,-1288,-942
1982.0,First Half,-1294,-944
1982.1,First Half,-1297,-945
1982.2,First Half,-1299,-946
1982.3,First Half,-1300,-947
1982.4,First Half,-1298,-947
1982.5,First Half,-1295,-947
1982.6,First Half,-1290,-947
1982.7,First Half,-1285,-947
1982.8,First Half,-1280,-947
1982.9,First Half,-1274,-947
1983.0,First Half,-1269,-947
1983.1,First Half,-1264,-947
1983.2,First Half,-1258,-948
1983.3,First Half,-1253,-948
1983.4,First Half,-1247,-948
1983.5,First Half,-1240,-949
1983.6,First Half,-1232,-949
1983.7,First Half,-1224,-949
1983.8,First Half,-1215,-950
1983.9,First Half,-1205,-950
1984.0,First Half,-1195,-949
1984.1,First Half,-1185,-948
1984.2,First Half,-1174,-942
1984.3,First Half,-1163,-931
1984.4,First Half,-1152,-914
1984.5,First Half,-1141,-891
1984.6,First Half,-1131,-861
1984.7,First Half,-1121,-824
1984.8,First Half,-1112,-783
1984.9,First Half,-1103,-738
1985.0,First Half,-1094,-691
1985.1,First Half,-1085,-647
1985.2,First Half,-1075,-607
1985.3,First Half,-1065,-572
1985.4,First Half,-1053,-542
1985.5,First Half,-1041,-519
1985.6,First Half,-1027,-503
1985.7,First Half,-1014,-490
1985.8,First Half,-997,-477
1985.9,First Half,-976,-463
1986.0,First Half,-953,-448
1986.1,First Half,-925,-432
1986.2,First Half,-894,-412
1986.3,First Half,-858,-390
1986.4,First Half,-821,-367
1986.5,First Half,-784,-345
1986.6,First Half,-750,-324
1986.7,First Half,-717,-304
1986.8,First Half,-686,-287
1986.9,First Half,-659,-272
1987.0,First Half,-635,-259
1987.1,First Half,-613,-247
1987.2,First Half,-592,-237
1987.3,First Half,-573,-227
1987.4,First Half,-555,-219
1987.5,First Half,-539,-211
1987.6,First Half,-524,-204
1987.7,First Half,-511,-198
1987.8,First Half,-498,-192
1987.9,First Half,-485,-187
1988.0,First Half,-472,-182
1988.1,First Half,-459,-178
1988.2,First Half,-440,-170
1988.3,First Half,-416,-157
1988.4,First Half,-385,-138
1988.5,First Half,-353,-118
1988.6,First Half,-319,-96
1988.7,First Half,-282,-72
1988.8,First Half,-249,-52
1988.9,First Half,-220,-35
1989.0,First Half,-195,-24
1989.1,First Half,-171,-13
1989.2,First Half,-149,-3
1989.3,First Half,-127,6
1989.4,First Half,-106,16
1989.5,First Half,-86,29
1989.6,First Half,-66,45
1989.7,First Half,-46,65
1989.8,First Half,-26,88
1989.9,First Half,-6,116
1990.0,First Half,14,145
1990.1,First Half,33,176
1990.2,First Half,53,208
1990.3,First Half,73,241
1990.4,First Half,91,274
1990.5,First Half,108,306
1990.6,First Half,124,338
1990.7,First Half,138,368
1990.8,First Half,150,398
1990.9,First Half,160,426
1991.0,First Half,169,453
